Time,value
10:45,0
10:45,0
10:45,0
10:45,0
10:45,0
10:45,0
10:45,0
10:45,0
10:45,0
10:45,0
10:45,0
10:45,0
10:45,0
10:45,0
10:46,0
10:46,0
10:46,0
10:46,0
10:46,0
10:46,0
10:46,0
10:46,0
10:46,0
10:46,0
10:46,0
10:46,0
10:46,0
10:46,0
10:46,0
10:46,0
10:46,0
10:46,0
10:46,0
10:46,0
10:46,0
10:46,0
10:46,1
10:46,1
10:46,1
10:46,1
10:46,1
10:46,1
10:46,1
10:46,1
10:46,1
10:46,1
10:46,1
10:46,1
10:46,1
10:46,1
10:46,0
10:46,0
10:46,0
10:46,0
10:46,0
10:46,1
10:46,1
10:46,1
10:46,1
10:46,1
10:46,1
10:46,1
10:46,1
10:46,1
10:46,1
10:46,1
10:46,1
10:46,1
10:46,1
10:46,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,1
10:47,1
10:47,1
10:47,1
10:47,1
10:47,1
10:47,1
10:47,1
10:47,1
10:47,1
10:47,1
10:47,1
10:47,1
10:47,1
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:47,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:48,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,1
10:49,1
10:49,1
10:49,1
10:49,1
10:49,1
10:49,1
10:49,1
10:49,1
10:49,1
10:49,1
10:49,1
10:49,1
10:49,1
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:49,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,1
10:50,1
10:50,1
10:50,1
10:50,1
10:50,1
10:50,1
10:50,1
10:50,1
10:50,1
10:50,1
10:50,1
10:50,1
10:50,1
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:50,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:51,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:52,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:53,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:54,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:55,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:56,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:57,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:58,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
10:59,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:00,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:01,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:02,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:03,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:04,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:05,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:06,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:07,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:08,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,0
11:09,1
11:09,1
11:09,1
11:09,1
11:09,1
11:09,1
11:09,1
11:09,1
11:09,1
11:09,1
11:09,1
11:09,1
11:09,1
11:10,1
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:10,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:11,0
11:12,0
11:12,0
11:12,0
11:12,0
11:12,0
11:12,0
11:12,0
11:12,0
11:12,0
11:12,0
11:12,0
11:12,0
11:12,0
11:12,0
11:12,0
11:12,0
11:12,0
11:12,0
11:12,0
11:12,0
11:12,0
11:12,0
11:12,0
11:12,0
11:12,0
11:12,0
11:12,0
